idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
1.850000e+02,5.000000e+00,4.000000e+00,2.883793e+02,5.188482e+01,5.773367e+00,5.959276e+00,5.962874e+00,2.883793e+02,nan
1.860000e+02,6.000000e+00,1.100000e+01,2.867798e+02,5.176811e+01,5.782412e+00,5.978021e+00,5.978585e+00,2.867798e+02,nan
1.870000e+02,7.000000e+00,1.800000e+01,2.851476e+02,5.166049e+01,5.791457e+00,5.984456e+00,5.986035e+00,2.851476e+02,nan
1.880000e+02,8.000000e+00,5.000000e+00,2.835647e+02,5.154738e+01,5.800503e+00,5.998014e+00,5.998586e+00,2.835647e+02,nan
1.890000e+02,9.000000e+00,1.200000e+01,2.821124e+02,5.143662e+01,5.809548e+00,6.002763e+00,6.006039e+00,2.821124e+02,nan
1.900000e+02,1.000000e+01,1.900000e+01,2.807619e+02,5.132693e+01,5.818593e+00,5.940063e+00,5.948051e+00,2.807619e+02,nan
1.910000e+02,1.100000e+01,6.000000e+00,2.795426e+02,5.121508e+01,5.827638e+00,6.020351e+00,6.020932e+00,2.795426e+02,nan
1.920000e+02,1.200000e+01,1.300000e+01,2.783480e+02,5.109869e+01,5.836683e+00,6.029817e+00,6.030401e+00,2.783480e+02,nan
1.930000e+02,1.300000e+01,0.000000e+00,2.771734e+02,5.097866e+01,5.845729e+00,6.051935e+00,6.052522e+00,2.771734e+02,nan
1.940000e+02,1.400000e+01,7.000000e+00,2.759741e+02,5.086803e+01,5.854774e+00,6.054029e+00,6.059881e+00,2.759741e+02,nan
1.950000e+02,1.500000e+01,1.400000e+01,2.747571e+02,5.076020e+01,5.863819e+00,6.066494e+00,6.067085e+00,2.747571e+02,nan
1.960000e+02,1.600000e+01,1.000000e+00,2.734829e+02,5.065727e+01,5.872864e+00,6.092642e+00,6.093237e+00,2.734829e+02,nan
1.970000e+02,1.700000e+01,8.000000e+00,2.721531e+02,5.055239e+01,5.881910e+00,6.085144e+00,6.085742e+00,2.721531e+02,nan
1.980000e+02,1.800000e+01,1.500000e+01,2.707768e+02,5.044929e+01,5.890955e+00,6.104013e+00,6.104615e+00,2.707768e+02,nan
1.990000e+02,1.900000e+01,2.000000e+00,2.693328e+02,5.036240e+01,5.900000e+00,6.070367e+00,6.074532e+00,2.693328e+02,nan
2.000000e+02,0.000000e+00,1.000000e+01,2.427005e+02,4.452303e+01,6.100000e+00,6.272212e+00,6.272890e+00,2.427005e+02,nan
2.010000e+02,1.000000e+00,1.700000e+01,2.415943e+02,4.421305e+01,6.109045e+00,6.337567e+00,6.338248e+00,2.415943e+02,nan
2.020000e+02,2.000000e+00,4.000000e+00,2.405307e+02,4.390241e+01,6.118090e+00,6.343534e+00,6.345707e+00,2.405307e+02,nan
2.030000e+02,3.000000e+00,1.100000e+01,2.395165e+02,4.359102e+01,6.127136e+00,6.349907e+00,6.353193e+00,2.395165e+02,nan
2.040000e+02,4.000000e+00,1.800000e+01,2.385169e+02,4.327423e+01,6.136181e+00,6.365434e+00,6.368206e+00,2.385169e+02,nan
2.050000e+02,5.000000e+00,5.000000e+00,2.375326e+02,4.295183e+01,6.145226e+00,6.358935e+00,6.360742e+00,2.375326e+02,nan
2.060000e+02,6.000000e+00,1.200000e+01,2.365384e+02,4.263432e+01,6.154271e+00,6.375587e+00,6.376284e+00,2.365384e+02,nan
2.070000e+02,7.000000e+00,1.900000e+01,2.355326e+02,4.232257e+01,6.163317e+00,6.291331e+00,6.292032e+00,2.355326e+02,nan
2.080000e+02,8.000000e+00,6.000000e+00,2.345022e+02,4.201491e+01,6.172362e+00,6.388770e+00,6.389474e+00,2.345022e+02,nan
2.090000e+02,9.000000e+00,1.300000e+01,2.334442e+02,4.171189e+01,6.181407e+00,6.395143e+00,6.396966e+00,2.334442e+02,nan
2.100000e+02,1.000000e+01,0.000000e+00,2.323481e+02,4.141157e+01,6.190452e+00,6.423322e+00,6.424033e+00,2.323481e+02,nan
2.110000e+02,1.100000e+01,7.000000e+00,2.312244e+02,4.111323e+01,6.199497e+00,6.412544e+00,6.413259e+00,2.312244e+02,nan
2.120000e+02,1.200000e+01,1.400000e+01,2.300549e+02,4.081804e+01,6.208543e+00,6.426321e+00,6.431511e+00,2.300549e+02,nan
2.130000e+02,1.300000e+01,1.000000e+00,2.288740e+02,4.052339e+01,6.217588e+00,6.451001e+00,6.452622e+00,2.288740e+02,nan
2.140000e+02,1.400000e+01,8.000000e+00,2.276941e+02,4.022675e+01,6.226633e+00,6.453657e+00,6.460095e+00,2.276941e+02,nan
2.150000e+02,1.500000e+01,1.500000e+01,2.265640e+02,3.991598e+01,6.235678e+00,6.467902e+00,6.482495e+00,2.265640e+02,nan
2.160000e+02,1.600000e+01,2.000000e+00,2.255049e+02,3.958503e+01,6.244724e+00,6.487521e+00,6.497490e+00,2.255049e+02,nan
2.170000e+02,1.700000e+01,9.000000e+00,2.245131e+02,3.926012e+01,6.253769e+00,6.485897e+00,6.490116e+00,2.245131e+02,nan
2.180000e+02,1.800000e+01,1.600000e+01,2.235825e+02,3.894072e+01,6.262814e+00,6.501829e+00,6.505143e+00,2.235825e+02,nan
2.190000e+02,1.900000e+01,3.000000e+00,2.226734e+02,3.862261e+01,6.271859e+00,6.460623e+00,6.475275e+00,2.226734e+02,nan
2.200000e+02,0.000000e+00,1.100000e+01,2.218003e+02,3.830666e+01,6.280905e+00,6.457374e+00,6.467783e+00,2.218003e+02,nan
2.210000e+02,1.000000e+00,1.800000e+01,2.209279e+02,3.799337e+01,6.289950e+00,6.525822e+00,6.526573e+00,2.209279e+02,nan
2.220000e+02,2.000000e+00,5.000000e+00,2.200649e+02,3.770920e+01,6.298995e+00,6.530414e+00,6.534011e+00,2.200649e+02,nan
2.230000e+02,3.000000e+00,1.200000e+01,2.192019e+02,3.742503e+01,6.308040e+00,6.533538e+00,6.541509e+00,2.192019e+02,nan
2.240000e+02,4.000000e+00,1.900000e+01,2.183256e+02,3.715038e+01,6.317085e+00,6.444409e+00,6.445170e+00,2.183256e+02,nan
2.250000e+02,5.000000e+00,6.000000e+00,2.174453e+02,3.687865e+01,6.326131e+00,6.546316e+00,6.549072e+00,2.174453e+02,nan
2.260000e+02,6.000000e+00,1.300000e+01,2.165478e+02,3.661897e+01,6.335176e+00,6.559156e+00,6.559923e+00,2.165478e+02,nan
2.270000e+02,7.000000e+00,0.000000e+00,2.156327e+02,3.637163e+01,6.344221e+00,6.573682e+00,6.579248e+00,2.156327e+02,nan
2.280000e+02,8.000000e+00,7.000000e+00,2.147019e+02,3.612916e+01,6.353266e+00,6.570996e+00,6.571770e+00,2.147019e+02,nan
2.290000e+02,9.000000e+00,1.400000e+01,2.137359e+02,3.589761e+01,6.362312e+00,6.580118e+00,6.586766e+00,2.137359e+02,nan
2.300000e+02,1.000000e+01,1.000000e+00,2.127548e+02,3.568096e+01,6.371357e+00,6.603892e+00,6.604674e+00,2.127548e+02,nan
2.310000e+02,1.100000e+01,8.000000e+00,2.117258e+02,3.551197e+01,6.380402e+00,6.596019e+00,6.596805e+00,2.117258e+02,nan
2.320000e+02,1.200000e+01,1.500000e+01,2.106794e+02,3.535367e+01,6.389447e+00,6.619887e+00,6.620677e+00,2.106794e+02,nan
2.330000e+02,1.300000e+01,2.000000e+00,2.095916e+02,3.522094e+01,6.398492e+00,6.632258e+00,6.635657e+00,2.095916e+02,nan
2.340000e+02,1.400000e+01,9.000000e+00,2.084815e+02,3.510525e+01,6.407538e+00,6.646441e+00,6.647240e+00,2.084815e+02,nan
2.350000e+02,1.500000e+01,1.600000e+01,2.073448e+02,3.500988e+01,6.416583e+00,6.652721e+00,6.654743e+00,2.073448e+02,nan
2.360000e+02,1.600000e+01,3.000000e+00,2.061911e+02,3.494527e+01,6.425628e+00,6.671621e+00,6.677207e+00,2.061911e+02,nan
2.370000e+02,1.700000e+01,1.000000e+01,2.050299e+02,3.489404e+01,6.434673e+00,6.671778e+00,6.684784e+00,2.050299e+02,nan
2.380000e+02,1.800000e+01,1.700000e+01,2.039092e+02,3.484641e+01,6.443719e+00,6.695270e+00,6.696088e+00,2.039092e+02,nan
2.390000e+02,1.900000e+01,4.000000e+00,2.028171e+02,3.479330e+01,6.452764e+00,6.653596e+00,6.670146e+00,2.028171e+02,nan
2.400000e+02,0.000000e+00,1.200000e+01,2.018435e+02,3.471607e+01,6.461809e+00,6.653033e+00,6.662547e+00,2.018435e+02,nan
2.410000e+02,1.000000e+00,1.900000e+01,2.008874e+02,3.464169e+01,6.470854e+00,6.626104e+00,6.628300e+00,2.008874e+02,nan
2.420000e+02,2.000000e+00,6.000000e+00,2.000451e+02,3.458580e+01,6.479899e+00,6.723918e+00,6.724752e+00,2.000451e+02,nan
2.430000e+02,3.000000e+00,1.300000e+01,1.992029e+02,3.452990e+01,6.488945e+00,6.731790e+00,6.732628e+00,1.992029e+02,nan
2.440000e+02,4.000000e+00,0.000000e+00,1.984033e+02,3.445507e+01,6.497990e+00,6.742600e+00,6.743441e+00,1.984033e+02,nan
2.450000e+02,5.000000e+00,7.000000e+00,1.976173e+02,3.437422e+01,6.507035e+00,6.745724e+00,6.751013e+00,1.976173e+02,nan
2.460000e+02,6.000000e+00,1.400000e+01,1.968335e+02,3.429227e+01,6.516080e+00,6.756158e+00,6.758458e+00,1.968335e+02,nan
2.470000e+02,7.000000e+00,1.000000e+00,1.960579e+02,3.420626e+01,6.525126e+00,6.769654e+00,6.773493e+00,1.960579e+02,nan
2.480000e+02,8.000000e+00,8.000000e+00,1.952822e+02,3.412024e+01,6.534171e+00,6.764031e+00,6.765991e+00,1.952822e+02,nan
2.490000e+02,9.000000e+00,1.500000e+01,1.944965e+02,3.403267e+01,6.543216e+00,6.775496e+00,6.781038e+00,1.944965e+02,nan
2.500000e+02,1.000000e+01,2.000000e+00,1.937050e+02,3.394421e+01,6.552261e+00,6.789023e+00,6.795665e+00,1.937050e+02,nan
2.510000e+02,1.100000e+01,9.000000e+00,1.929099e+02,3.385564e+01,6.561307e+00,6.787211e+00,6.788077e+00,1.929099e+02,nan
2.520000e+02,1.200000e+01,1.600000e+01,1.920856e+02,3.376621e+01,6.570352e+00,6.801488e+00,6.803066e+00,1.920856e+02,nan
2.530000e+02,1.300000e+01,3.000000e+00,1.912612e+02,3.367677e+01,6.579397e+00,6.817858e+00,6.818732e+00,1.912612e+02,nan
2.540000e+02,1.400000e+01,1.000000e+01,1.904043e+02,3.358791e+01,6.588442e+00,6.821763e+00,6.826317e+00,1.904043e+02,nan
2.550000e+02,1.500000e+01,1.700000e+01,1.895323e+02,3.349931e+01,6.597487e+00,6.838914e+00,6.848899e+00,1.895323e+02,nan
2.560000e+02,1.600000e+01,4.000000e+00,1.886387e+02,3.341149e+01,6.606533e+00,6.847693e+00,6.856409e+00,1.886387e+02,nan
2.570000e+02,1.700000e+01,1.100000e+01,1.877110e+02,3.332492e+01,6.615578e+00,6.864156e+00,6.865047e+00,1.877110e+02,nan
2.580000e+02,1.800000e+01,1.800000e+01,1.867708e+02,3.323900e+01,6.624623e+00,6.873372e+00,6.874267e+00,1.867708e+02,nan
2.590000e+02,1.900000e+01,5.000000e+00,1.857892e+02,3.315524e+01,6.633668e+00,6.829886e+00,6.841693e+00,1.857892e+02,nan
2.600000e+02,0.000000e+00,1.300000e+01,1.847986e+02,3.307205e+01,6.642714e+00,6.828917e+00,6.833963e+00,1.847986e+02,nan
2.610000e+02,1.000000e+00,0.000000e+00,1.837715e+02,3.299119e+01,6.651759e+00,6.899146e+00,6.900055e+00,1.837715e+02,nan
2.620000e+02,2.000000e+00,7.000000e+00,1.827388e+02,3.291107e+01,6.660804e+00,6.907924e+00,6.908839e+00,1.827388e+02,nan
2.630000e+02,3.000000e+00,1.400000e+01,1.816893e+02,3.283315e+01,6.669849e+00,6.925294e+00,6.926214e+00,1.816893e+02,nan
2.640000e+02,4.000000e+00,1.000000e+00,1.806524e+02,3.275542e+01,6.678894e+00,6.936509e+00,6.937435e+00,1.806524e+02,nan
2.650000e+02,5.000000e+00,8.000000e+00,1.796396e+02,3.267806e+01,6.687940e+00,6.938540e+00,6.945106e+00,1.796396e+02,nan
2.660000e+02,6.000000e+00,1.500000e+01,1.786739e+02,3.259952e+01,6.696985e+00,6.951161e+00,6.952096e+00,1.786739e+02,nan
2.670000e+02,7.000000e+00,2.000000e+00,1.777888e+02,3.251894e+01,6.706030e+00,6.964719e+00,6.972766e+00,1.777888e+02,nan
2.680000e+02,8.000000e+00,9.000000e+00,1.769152e+02,3.243805e+01,6.715075e+00,6.964095e+00,6.965039e+00,1.769152e+02,nan
2.690000e+02,9.000000e+00,1.600000e+01,1.761364e+02,3.235465e+01,6.724121e+00,6.979527e+00,6.987783e+00,1.761364e+02,nan
2.700000e+02,1.000000e+01,3.000000e+00,1.753576e+02,3.227124e+01,6.733166e+00,6.986369e+00,6.995313e+00,1.753576e+02,nan
2.710000e+02,1.100000e+01,1.000000e+01,1.745954e+02,3.218800e+01,6.742211e+00,6.991430e+00,7.002915e+00,1.745954e+02,nan
2.720000e+02,1.200000e+01,1.700000e+01,1.738472e+02,3.210489e+01,6.751256e+00,7.007425e+00,7.010091e+00,1.738472e+02,nan
2.730000e+02,1.300000e+01,4.000000e+00,1.730991e+02,3.202179e+01,6.760302e+00,7.019578e+00,7.020542e+00,1.730991e+02,nan
2.740000e+02,1.400000e+01,1.100000e+01,1.723369e+02,3.194055e+01,6.769347e+00,7.023139e+00,7.028199e+00,1.723369e+02,nan
2.750000e+02,1.500000e+01,1.800000e+01,1.715725e+02,3.185959e+01,6.778392e+00,7.045820e+00,7.058421e+00,1.715725e+02,nan
2.760000e+02,1.600000e+01,5.000000e+00,1.707975e+02,3.177955e+01,6.787437e+00,7.043851e+00,7.050762e+00,1.707975e+02,nan
2.770000e+02,1.700000e+01,1.200000e+01,1.699908e+02,3.170220e+01,6.796482e+00,7.065407e+00,7.066389e+00,1.699908e+02,nan
2.780000e+02,1.800000e+01,1.900000e+01,1.691841e+02,3.162486e+01,6.805528e+00,6.975091e+00,6.980372e+00,1.691841e+02,nan
2.790000e+02,1.900000e+01,6.000000e+00,1.683354e+02,3.155121e+01,6.814573e+00,7.030231e+00,7.043691e+00,1.683354e+02,nan
2.800000e+02,0.000000e+00,1.400000e+01,1.674743e+02,3.147864e+01,6.823618e+00,7.028794e+00,7.035965e+00,1.674743e+02,nan
2.810000e+02,1.000000e+00,1.000000e+00,1.665916e+02,3.140818e+01,6.832663e+00,7.100990e+00,7.101991e+00,1.665916e+02,nan
2.820000e+02,2.000000e+00,8.000000e+00,1.656824e+02,3.134030e+01,6.841709e+00,7.106457e+00,7.109580e+00,1.656824e+02,nan
2.830000e+02,3.000000e+00,1.500000e+01,1.647720e+02,3.127316e+01,6.850754e+00,7.119828e+00,7.120839e+00,1.647720e+02,nan
2.840000e+02,4.000000e+00,2.000000e+00,1.638582e+02,3.120825e+01,6.859799e+00,7.129981e+00,7.135954e+00,1.638582e+02,nan
2.850000e+02,5.000000e+00,9.000000e+00,1.629490e+02,3.114405e+01,6.868844e+00,7.138979e+00,7.143429e+00,1.629490e+02,nan
2.860000e+02,6.000000e+00,1.600000e+01,1.621119e+02,3.109068e+01,6.877889e+00,7.144227e+00,7.151043e+00,1.621119e+02,nan
2.870000e+02,7.000000e+00,3.000000e+00,1.612748e+02,3.103732e+01,6.886935e+00,7.163596e+00,7.167512e+00,1.612748e+02,nan
2.880000e+02,8.000000e+00,1.000000e+01,1.604745e+02,3.098482e+01,6.895980e+00,7.158879e+00,7.159915e+00,1.604745e+02,nan
2.890000e+02,9.000000e+00,1.700000e+01,1.596920e+02,3.093274e+01,6.905025e+00,7.177936e+00,7.178976e+00,1.596920e+02,nan
2.900000e+02,1.000000e+01,4.000000e+00,1.589071e+02,3.087949e+01,6.914070e+00,7.180185e+00,7.186718e+00,1.589071e+02,nan
2.910000e+02,1.100000e+01,1.100000e+01,1.581030e+02,3.081722e+01,6.923116e+00,7.187433e+00,7.194251e+00,1.581030e+02,nan
2.920000e+02,1.200000e+01,1.800000e+01,1.572989e+02,3.075496e+01,6.932161e+00,7.216174e+00,7.217229e+00,1.572989e+02,nan
2.930000e+02,1.300000e+01,5.000000e+00,1.564669e+02,3.069724e+01,6.941206e+00,7.218392e+00,7.224970e+00,1.564669e+02,nan
2.940000e+02,1.400000e+01,1.200000e+01,1.556185e+02,3.064222e+01,6.950251e+00,7.222516e+00,7.232609e+00,1.556185e+02,nan
2.950000e+02,1.500000e+01,1.900000e+01,1.547716e+02,3.058871e+01,6.959296e+00,7.126482e+00,7.128456e+00,1.547716e+02,nan
2.960000e+02,1.600000e+01,6.000000e+00,1.539290e+02,3.053925e+01,6.968342e+00,7.247321e+00,7.254965e+00,1.539290e+02,nan
2.970000e+02,1.700000e+01,1.300000e+01,1.530863e+02,3.048980e+01,6.977387e+00,7.271376e+00,7.272457e+00,1.530863e+02,nan
2.980000e+02,1.800000e+01,0.000000e+00,1.524526e+02,3.006040e+01,6.986432e+00,7.283153e+00,7.284238e+00,1.524526e+02,nan
2.990000e+02,1.900000e+01,7.000000e+00,1.518427e+02,2.958763e+01,6.995477e+00,7.231388e+00,7.240189e+00,1.518427e+02,nan
3.000000e+02,0.000000e+00,1.500000e+01,1.512328e+02,2.911486e+01,7.004523e+00,7.233637e+00,7.248064e+00,1.512328e+02,nan
3.010000e+02,1.000000e+00,2.000000e+00,1.505821e+02,2.858739e+01,7.013568e+00,7.307677e+00,7.308774e+00,1.505821e+02,nan
3.020000e+02,2.000000e+00,9.000000e+00,1.499062e+02,2.802615e+01,7.022613e+00,7.314956e+00,7.316057e+00,1.499062e+02,nan
3.030000e+02,3.000000e+00,1.600000e+01,1.492303e+02,2.746492e+01,7.031658e+00,7.322360e+00,7.323465e+00,1.492303e+02,nan
3.040000e+02,4.000000e+00,3.000000e+00,1.485502e+02,2.684633e+01,7.040704e+00,7.324516e+00,7.331174e+00,1.485502e+02,nan
3.050000e+02,5.000000e+00,1.000000e+01,1.478680e+02,2.619808e+01,7.049749e+00,7.336606e+00,7.338486e+00,1.478680e+02,nan
3.060000e+02,6.000000e+00,1.700000e+01,1.471857e+02,2.554984e+01,7.058794e+00,7.347321e+00,7.348440e+00,1.471857e+02,nan
3.070000e+02,7.000000e+00,4.000000e+00,1.465130e+02,2.502225e+01,7.067839e+00,7.356787e+00,7.357910e+00,1.465130e+02,nan
3.080000e+02,8.000000e+00,1.100000e+01,1.458438e+02,2.453979e+01,7.076884e+00,7.359286e+00,7.365598e+00,1.458438e+02,nan
3.090000e+02,9.000000e+00,1.800000e+01,1.451746e+02,2.405732e+01,7.085930e+00,7.386528e+00,7.394226e+00,1.451746e+02,nan
3.100000e+02,1.000000e+01,5.000000e+00,1.445241e+02,2.361468e+01,7.094975e+00,7.375063e+00,7.376199e+00,1.445241e+02,nan
3.110000e+02,1.100000e+01,1.200000e+01,1.438802e+02,2.318610e+01,7.104020e+00,7.385435e+00,7.386575e+00,1.438802e+02,nan
3.120000e+02,1.200000e+01,1.900000e+01,1.432363e+02,2.275751e+01,7.113065e+00,7.287621e+00,7.292079e+00,1.432363e+02,nan
3.130000e+02,1.300000e+01,6.000000e+00,1.425855e+02,2.231530e+01,7.122111e+00,7.414020e+00,7.415169e+00,1.425855e+02,nan
3.140000e+02,1.400000e+01,1.300000e+01,1.419307e+02,2.186519e+01,7.131156e+00,7.416050e+00,7.422857e+00,1.419307e+02,nan
3.150000e+02,1.500000e+01,0.000000e+00,1.412759e+02,2.141507e+01,7.140201e+00,7.453258e+00,7.454416e+00,1.412759e+02,nan
3.160000e+02,1.600000e+01,7.000000e+00,1.406104e+02,2.098534e+01,7.149246e+00,7.441980e+00,7.445241e+00,1.406104e+02,nan
3.170000e+02,1.700000e+01,1.400000e+01,1.399371e+02,2.057045e+01,7.158291e+00,7.465035e+00,7.469480e+00,1.399371e+02,nan
3.180000e+02,1.800000e+01,1.000000e+00,1.392639e+02,2.015555e+01,7.167337e+00,7.479312e+00,7.480484e+00,1.392639e+02,nan
3.190000e+02,1.900000e+01,8.000000e+00,1.386134e+02,1.973105e+01,7.176382e+00,7.421611e+00,7.430589e+00,1.386134e+02,nan
3.200000e+02,0.000000e+00,1.600000e+01,1.379775e+02,1.930037e+01,7.185427e+00,7.426016e+00,7.438254e+00,1.379775e+02,nan
3.210000e+02,1.000000e+00,3.000000e+00,1.373417e+02,1.886969e+01,7.194472e+00,7.502243e+00,7.503428e+00,1.373417e+02,nan
3.220000e+02,2.000000e+00,1.000000e+01,1.367317e+02,1.845759e+01,7.203518e+00,7.504804e+00,7.510988e+00,1.367317e+02,nan
3.230000e+02,3.000000e+00,1.700000e+01,1.361518e+02,1.806709e+01,7.212563e+00,7.517925e+00,7.526032e+00,1.361518e+02,nan
3.240000e+02,4.000000e+00,4.000000e+00,1.355718e+02,1.767659e+01,7.221608e+00,7.514739e+00,7.518504e+00,1.355718e+02,nan
3.250000e+02,5.000000e+00,1.100000e+01,1.349922e+02,1.728659e+01,7.230653e+00,7.529547e+00,7.533481e+00,1.349922e+02,nan
3.260000e+02,6.000000e+00,1.800000e+01,1.344332e+02,1.693176e+01,7.239698e+00,7.537888e+00,7.540987e+00,1.344332e+02,nan
3.270000e+02,7.000000e+00,5.000000e+00,1.338742e+02,1.657693e+01,7.248744e+00,7.543605e+00,7.548512e+00,1.338742e+02,nan
3.280000e+02,8.000000e+00,1.200000e+01,1.333152e+02,1.622210e+01,7.257789e+00,7.547260e+00,7.556008e+00,1.333152e+02,nan
3.290000e+02,9.000000e+00,1.900000e+01,1.327524e+02,1.590616e+01,7.266834e+00,7.453820e+00,7.462474e+00,1.327524e+02,nan
3.300000e+02,1.000000e+01,6.000000e+00,1.321847e+02,1.564048e+01,7.275879e+00,7.558382e+00,7.563484e+00,1.321847e+02,nan
3.310000e+02,1.100000e+01,1.300000e+01,1.316170e+02,1.537480e+01,7.284925e+00,7.574533e+00,7.575759e+00,1.316170e+02,nan
3.320000e+02,1.200000e+01,0.000000e+00,1.310493e+02,1.510912e+01,7.293970e+00,7.594152e+00,7.595383e+00,1.310493e+02,nan
3.330000e+02,1.300000e+01,7.000000e+00,1.304572e+02,1.498070e+01,7.303015e+00,7.598776e+00,7.602884e+00,1.304572e+02,nan
3.340000e+02,1.400000e+01,1.400000e+01,1.298628e+02,1.486533e+01,7.312060e+00,7.600650e+00,7.610438e+00,1.298628e+02,nan
3.350000e+02,1.500000e+01,1.000000e+00,1.292684e+02,1.474996e+01,7.321106e+00,7.634796e+00,7.647700e+00,1.292684e+02,nan
3.360000e+02,1.600000e+01,8.000000e+00,1.286555e+02,1.466334e+01,7.330151e+00,7.627361e+00,7.640279e+00,1.286555e+02,nan
3.370000e+02,1.700000e+01,1.500000e+01,1.280273e+02,1.460039e+01,7.339196e+00,7.650697e+00,7.655332e+00,1.280273e+02,nan
3.380000e+02,1.800000e+01,2.000000e+00,1.273991e+02,1.453743e+01,7.348241e+00,7.660476e+00,7.662844e+00,1.273991e+02,nan
3.390000e+02,1.900000e+01,9.000000e+00,1.267607e+02,1.447720e+01,7.357286e+00,7.606711e+00,7.618111e+00,1.267607e+02,nan
3.400000e+02,0.000000e+00,1.700000e+01,1.261044e+02,1.442173e+01,7.366332e+00,7.611678e+00,7.625616e+00,1.261044e+02,nan
3.410000e+02,1.000000e+00,4.000000e+00,1.254480e+02,1.436625e+01,7.375377e+00,7.691498e+00,7.692770e+00,1.254480e+02,nan
3.420000e+02,2.000000e+00,1.100000e+01,1.247928e+02,1.431454e+01,7.384422e+00,7.694372e+00,7.700148e+00,1.247928e+02,nan
3.430000e+02,3.000000e+00,1.800000e+01,1.241401e+02,1.427094e+01,7.393467e+00,7.708711e+00,7.715101e+00,1.241401e+02,nan
3.440000e+02,4.000000e+00,5.000000e+00,1.234874e+02,1.422735e+01,7.402513e+00,7.706493e+00,7.707780e+00,1.234874e+02,nan
3.450000e+02,5.000000e+00,1.200000e+01,1.228523e+02,1.418527e+01,7.411558e+00,7.725924e+00,7.727217e+00,1.228523e+02,nan
3.460000e+02,6.000000e+00,1.900000e+01,1.222692e+02,1.414767e+01,7.420603e+00,7.617208e+00,7.633503e+00,1.222692e+02,nan
3.470000e+02,7.000000e+00,6.000000e+00,1.216862e+02,1.411006e+01,7.429648e+00,7.738827e+00,7.740128e+00,1.216862e+02,nan
3.480000e+02,8.000000e+00,1.300000e+01,1.211032e+02,1.407246e+01,7.438693e+00,7.747418e+00,7.748724e+00,1.211032e+02,nan
3.490000e+02,9.000000e+00,0.000000e+00,1.205811e+02,1.402929e+01,7.447739e+00,7.771754e+00,7.773065e+00,1.205811e+02,nan
3.500000e+02,1.000000e+01,7.000000e+00,1.200721e+02,1.398492e+01,7.456784e+00,7.757071e+00,7.763533e+00,1.200721e+02,nan
3.510000e+02,1.100000e+01,1.400000e+01,1.195632e+02,1.394055e+01,7.465829e+00,7.775003e+00,7.780383e+00,1.195632e+02,nan
3.520000e+02,1.200000e+01,1.000000e+00,1.190542e+02,1.389619e+01,7.474874e+00,7.797746e+00,7.818507e+00,1.190542e+02,nan
3.530000e+02,1.300000e+01,8.000000e+00,1.185768e+02,1.384868e+01,7.483920e+00,7.796216e+00,7.804352e+00,1.185768e+02,nan
3.540000e+02,1.400000e+01,1.500000e+01,1.181031e+02,1.380079e+01,7.492965e+00,7.796497e+00,7.811464e+00,1.181031e+02,nan
3.550000e+02,1.500000e+01,2.000000e+00,1.176295e+02,1.375291e+01,7.502010e+00,7.825925e+00,7.834197e+00,1.176295e+02,nan
3.560000e+02,1.600000e+01,9.000000e+00,1.171559e+02,1.370502e+01,7.511055e+00,7.821333e+00,7.826936e+00,1.171559e+02,nan
3.570000e+02,1.700000e+01,1.600000e+01,1.166887e+02,1.365711e+01,7.520101e+00,7.838296e+00,7.842051e+00,1.166887e+02,nan
3.580000e+02,1.800000e+01,3.000000e+00,1.162248e+02,1.360917e+01,7.529146e+00,7.852198e+00,7.853544e+00,1.162248e+02,nan
3.590000e+02,1.900000e+01,1.000000e+01,1.157609e+02,1.356124e+01,7.538191e+00,7.788437e+00,7.789786e+00,1.157609e+02,nan
3.600000e+02,0.000000e+00,1.800000e+01,1.152970e+02,1.351330e+01,7.547236e+00,7.791092e+00,7.797153e+00,1.152970e+02,nan
3.610000e+02,1.000000e+00,5.000000e+00,1.148310e+02,1.346608e+01,7.556281e+00,7.869974e+00,7.871331e+00,1.148310e+02,nan
3.620000e+02,2.000000e+00,1.200000e+01,1.143612e+02,1.342012e+01,7.565327e+00,7.871568e+00,7.878324e+00,1.143612e+02,nan
3.630000e+02,3.000000e+00,1.900000e+01,1.138915e+02,1.337417e+01,7.574372e+00,7.754010e+00,7.756289e+00,1.138915e+02,nan
3.640000e+02,4.000000e+00,6.000000e+00,1.134217e+02,1.332822e+01,7.583417e+00,7.878534e+00,7.885813e+00,1.134217e+02,nan
3.650000e+02,5.000000e+00,1.300000e+01,1.129505e+02,1.328167e+01,7.592462e+00,7.900434e+00,7.904893e+00,1.129505e+02,nan
3.660000e+02,6.000000e+00,0.000000e+00,1.124657e+02,1.322990e+01,7.601508e+00,7.909775e+00,7.919263e+00,1.124657e+02,nan
3.670000e+02,7.000000e+00,7.000000e+00,1.119810e+02,1.317813e+01,7.610553e+00,7.908775e+00,7.912497e+00,1.119810e+02,nan
3.680000e+02,8.000000e+00,1.400000e+01,1.114963e+02,1.312637e+01,7.619598e+00,7.918022e+00,7.926811e+00,1.114963e+02,nan
3.690000e+02,9.000000e+00,1.000000e+00,1.110115e+02,1.307460e+01,7.628643e+00,7.939765e+00,7.942491e+00,1.110115e+02,nan
